,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
1852,Shubman Gill,36,24,150.0,6,0,RR,Dubai International Stadium,01 November 2020
1853,Ambati Rayudu,71,48,147.91,6,3,MI,Zayed Cricket Stadium,19 September 2020
1854,Mayank Agarwal,56,39,143.58,6,1,KKR,Zayed Cricket Stadium,10 October 2020
1855,Jonny Bairstow,61,43,141.86,6,2,RCB,Dubai International Stadium,21 September 2020
1856,Marcus Stoinis,65,46,141.3,6,3,MI,Dubai International Stadium,05 November 2020
1857,Devdutt Padikkal,63,45,140.0,6,1,RR,Zayed Cricket Stadium,03 October 2020
1858,Ruturaj Gaikwad,72,53,135.84,6,2,KKR,Dubai International Stadium,29 October 2020
1859,Suryakumar Yadav,51,38,134.21,6,2,DC,Dubai International Stadium,05 November 2020
1860,Shikhar Dhawan,69,52,132.69,6,1,MI,Zayed Cricket Stadium,11 October 2020
1861,Faf du Plessis,58,44,131.81,6,0,MI,Zayed Cricket Stadium,19 September 2020
1862,Shikhar Dhawan,54,41,131.7,6,0,RCB,Zayed Cricket Stadium,02 November 2020
1863,Shreyas Iyer,65,50,130.0,6,2,MI,Dubai International Stadium,10 November 2020
1864,Shane Watson,36,28,128.57,6,0,DC,Sharjah Cricket Stadium,17 October 2020
1865,KL Rahul,74,58,127.58,6,0,KKR,Zayed Cricket Stadium,10 October 2020
1866,Ruturaj Gaikwad,62,49,126.53,6,1,PBKS,Zayed Cricket Stadium,01 November 2020
1867,Shane Watson,50,40,125.0,6,1,KKR,Zayed Cricket Stadium,07 October 2020
1868,Faf du Plessis,58,47,123.4,6,2,DC,Sharjah Cricket Stadium,17 October 2020
1869,Ben Stokes,41,35,117.14,6,0,DC,Dubai International Stadium,14 October 2020
1870,Vijay Shankar,52,51,101.96,6,0,RR,Dubai International Stadium,22 October 2020
1871,Rishabh Pant,38,17,223.52,5,1,KKR,Sharjah Cricket Stadium,03 October 2020
1872,AB de Villiers,73,33,221.21,5,6,KKR,Sharjah Cricket Stadium,12 October 2020
1873,Nicholas Pooran,77,37,208.1,5,7,SRH,Dubai International Stadium,08 October 2020
1874,Eoin Morgan,68,35,194.28,5,6,RR,Dubai International Stadium,01 November 2020
1875,Ambati Rayudu,38,20,190.0,5,1,KKR,Dubai International Stadium,29 October 2020
1876,Prithvi Shaw,42,23,182.6,5,2,RCB,Dubai International Stadium,05 October 2020
1877,Mayank Agarwal,26,15,173.33,5,0,CSK,Zayed Cricket Stadium,01 November 2020
1878,Quinton de Kock,33,20,165.0,5,0,CSK,Zayed Cricket Stadium,19 September 2020
1879,Quinton de Kock,40,25,160.0,5,1,DC,Dubai International Stadium,05 November 2020
1880,Eoin Morgan,40,25,160.0,5,2,PBKS,Sharjah Cricket Stadium,26 October 2020
1881,Kane Williamson,41,26,157.69,5,0,DC,Zayed Cricket Stadium,29 September 2020
1882,Steve Smith,31,20,155.0,5,0,PBKS,Zayed Cricket Stadium,30 October 2020
1883,Kane Williamson,67,45,148.88,5,4,DC,Zayed Cricket Stadium,08 November 2020
1884,Rishabh Pant,37,25,148.0,5,0,CSK,Dubai International Stadium,25 September 2020
1885,Pat Cummins,53,36,147.22,5,2,MI,Zayed Cricket Stadium,16 October 2020
1886,Ravindra Jadeja,50,35,142.85,5,2,SRH,Dubai International Stadium,02 October 2020
1887,David Warner,47,33,142.42,5,0,KKR,Zayed Cricket Stadium,18 October 2020
1888,Marcus Stoinis,38,27,140.74,5,1,SRH,Zayed Cricket Stadium,08 November 2020
1889,Shubman Gill,47,34,138.23,5,1,RR,Dubai International Stadium,30 September 2020
1890,Manish Pandey,29,21,138.09,5,0,CSK,Dubai International Stadium,02 October 2020
1891,David Warner,60,44,136.36,5,2,MI,Sharjah Cricket Stadium,04 October 2020
1892,Devdutt Padikkal,54,40,135.0,5,2,MI,Dubai International Stadium,28 September 2020
1893,Rohit Sharma,68,51,133.33,5,4,DC,Dubai International Stadium,10 November 2020
1894,Ajinkya Rahane,60,46,130.43,5,1,RCB,Zayed Cricket Stadium,02 November 2020
1895,Dinesh Karthik,30,23,130.43,5,0,MI,Zayed Cricket Stadium,23 September 2020
1896,AB de Villiers,56,43,130.23,5,0,SRH,Zayed Cricket Stadium,06 November 2020
1897,David Warner,52,40,130.0,5,1,PBKS,Dubai International Stadium,08 October 2020
1898,Shreyas Iyer,42,33,127.27,5,0,MI,Zayed Cricket Stadium,11 October 2020
1899,Quinton de Kock,46,37,124.32,5,2,CSK,Sharjah Cricket Stadium,23 October 2020
1900,Suryakumar Yadav,36,29,124.13,5,0,SRH,Sharjah Cricket Stadium,03 November 2020
1901,Shreyas Iyer,47,38,123.68,5,0,KKR,Zayed Cricket Stadium,24 October 2020
1902,Devdutt Padikkal,50,41,121.95,5,0,DC,Zayed Cricket Stadium,02 November 2020
1903,Shubman Gill,57,47,121.27,5,0,PBKS,Zayed Cricket Stadium,10 October 2020
1904,Shubman Gill,70,62,112.9,5,2,SRH,Zayed Cricket Stadium,26 September 2020
1905,Shubman Gill,36,37,97.29,5,0,SRH,Zayed Cricket Stadium,18 October 2020
1906,Rohit Sharma,35,36,97.22,5,1,KKR,Zayed Cricket Stadium,16 October 2020
1907,AB de Villiers,55,24,229.16,4,4,MI,Dubai International Stadium,28 September 2020
1908,Sanju Samson,85,42,202.38,4,7,PBKS,Sharjah Cricket Stadium,27 September 2020
1909,Nathan Coulter-Nile,24,12,200.0,4,0,PBKS,Dubai International Stadium,18 October 2020
1910,Sanju Samson,48,25,192.0,4,3,PBKS,Zayed Cricket Stadium,30 October 2020
1911,Shimron Hetmyer,42,22,190.9,4,1,SRH,Zayed Cricket Stadium,08 November 2020
1912,Ishan Kishan,55,30,183.33,4,3,DC,Dubai International Stadium,05 November 2020
1913,Mayank Agarwal,45,25,180.0,4,3,RCB,Sharjah Cricket Stadium,15 October 2020
1914,Manish Pandey,83,47,176.59,4,8,RR,Dubai International Stadium,22 October 2020
1915,Sanju Samson,54,31,174.19,4,3,MI,Zayed Cricket Stadium,25 October 2020
1916,Virat Kohli,90,52,173.07,4,4,CSK,Dubai International Stadium,10 October 2020
1917,Quinton de Kock,67,39,171.79,4,4,SRH,Sharjah Cricket Stadium,04 October 2020
1918,AB de Villiers,51,30,170.0,4,2,SRH,Dubai International Stadium,21 September 2020
1919,Nitish Rana,58,35,165.71,4,4,DC,Sharjah Cricket Stadium,03 October 2020
1920,Prithvi Shaw,66,41,160.97,4,4,KKR,Sharjah Cricket Stadium,03 October 2020
1921,Rahul Tewatia,45,28,160.71,4,2,SRH,Dubai International Stadium,11 October 2020
1922,Jos Buttler,70,44,159.09,4,5,MI,Zayed Cricket Stadium,06 October 2020
1923,Jos Buttler,35,22,159.09,4,1,KKR,Dubai International Stadium,01 November 2020
1924,Manish Pandey,30,19,157.89,4,1,MI,Sharjah Cricket Stadium,04 October 2020
1925,AB de Villiers,28,18,155.55,4,1,PBKS,Dubai International Stadium,24 September 2020
1926,Suryakumar Yadav,40,26,153.84,4,1,RR,Zayed Cricket Stadium,25 October 2020
1927,Shubman Gill,26,17,152.94,4,0,CSK,Dubai International Stadium,29 October 2020
1928,Kane Williamson,29,19,152.63,4,1,KKR,Zayed Cricket Stadium,18 October 2020
1929,Rishabh Pant,56,38,147.36,4,2,MI,Dubai International Stadium,10 November 2020
1930,Quinton de Kock,53,36,147.22,4,3,DC,Zayed Cricket Stadium,11 October 2020
1931,Steve Smith,69,47,146.8,4,4,CSK,Sharjah Cricket Stadium,22 September 2020
1932,Manish Pandey,44,31,141.93,4,1,DC,Dubai International Stadium,27 October 2020
1933,Faf du Plessis,48,34,141.17,4,2,PBKS,Zayed Cricket Stadium,01 November 2020
1934,Devdutt Padikkal,32,23,139.13,4,1,KKR,Sharjah Cricket Stadium,12 October 2020
1935,Josh Philippe,33,24,137.5,4,1,MI,Zayed Cricket Stadium,28 October 2020
1936,Saurabh Tiwary,34,25,136.0,4,1,RR,Zayed Cricket Stadium,25 October 2020
1937,MS Dhoni,47,36,130.55,4,1,SRH,Dubai International Stadium,02 October 2020
1938,Mayank Agarwal,26,20,130.0,4,0,RCB,Dubai International Stadium,24 September 2020
1939,Abhishek Sharma,31,24,129.16,4,1,CSK,Dubai International Stadium,02 October 2020
1940,Ruturaj Gaikwad,65,51,127.45,4,3,RCB,Dubai International Stadium,25 October 2020
1941,Aaron Finch,47,37,127.02,4,1,KKR,Sharjah Cricket Stadium,12 October 2020
1942,Faf du Plessis,43,35,122.85,4,0,DC,Dubai International Stadium,25 September 2020
1943,Shreyas Iyer,22,18,122.22,4,0,RR,Sharjah Cricket Stadium,09 October 2020
1944,Wriddhiman Saha,39,32,121.87,4,1,RCB,Sharjah Cricket Stadium,31 October 2020
1945,Narayan Jagadeesan,33,28,117.85,4,0,RCB,Dubai International Stadium,10 October 2020
1946,Ravindra Jadeja,35,30,116.66,4,0,RR,Zayed Cricket Stadium,19 October 2020
1947,Faf du Plessis,22,19,115.78,4,0,SRH,Dubai International Stadium,02 October 2020
1948,Rahul Tripathi,39,34,114.7,4,2,RR,Dubai International Stadium,01 November 2020
1949,Krunal Pandya,34,30,113.33,4,1,PBKS,Dubai International Stadium,18 October 2020
1950,Suryakumar Yadav,82,40,205.0,13,3,SRH,Zayed Cricket Stadium,08 October 2021
1951,Shikhar Dhawan,92,49,187.75,13,2,PBKS,Wankhede Stadium,18 April 2021
1952,Sanju Samson,119,63,188.88,12,7,PBKS,Wankhede Stadium,12 April 2021
1953,Ruturaj Gaikwad,75,44,170.45,12,0,SRH,Arun Jaitley Stadium,28 April 2021
1954,Ishan Kishan,84,32,262.5,11,4,SRH,Zayed Cricket Stadium,08 October 2021
1955,Prithvi Shaw,82,41,200.0,11,3,KKR,Narendra Modi Stadium,29 April 2021
1956,Devdutt Padikkal,101,52,194.23,11,6,RR,Wankhede Stadium,22 April 2021
1957,Jos Buttler,124,64,193.75,11,8,SRH,Arun Jaitley Stadium,02 May 2021
1958,Shikhar Dhawan,85,54,157.4,10,2,CSK,Wankhede Stadium,10 April 2021
1959,Shubman Gill,57,51,111.76,10,0,SRH,Dubai International Stadium,03 October 2021
1960,AB de Villiers,76,34,223.52,9,3,KKR,Chidambaram,18 April 2021
1961,Prithvi Shaw,72,38,189.47,9,3,CSK,Wankhede Stadium,10 April 2021
1962,Ruturaj Gaikwad,101,60,168.33,9,5,RR,Zayed Cricket Stadium,02 October 2021
1963,Rishabh Pant,51,32,159.37,9,0,RR,Wankhede Stadium,15 April 2021
1964,Glenn Maxwell,78,49,159.18,9,3,KKR,Chidambaram,18 April 2021
1965,Faf du Plessis,95,60,158.33,9,4,KKR,Wankhede Stadium,21 April 2021
1966,Ruturaj Gaikwad,88,58,151.72,9,4,MI,Dubai International Stadium,19 September 2021
1967,Nitish Rana,80,56,142.85,9,4,SRH,Chidambaram,11 April 2021
1968,Venkatesh Iyer,67,49,136.73,9,1,PBKS,Dubai International Stadium,01 October 2021
1969,Rahul Tripathi,74,42,176.19,8,3,MI,Zayed Cricket Stadium,23 September 2021
1970,Mayank Agarwal,99,58,170.68,8,4,DC,Narendra Modi Stadium,02 May 2021
1971,Glenn Maxwell,51,33,154.54,8,0,DC,Dubai International Stadium,08 October 2021
1972,Jason Roy,60,42,142.85,8,1,RR,Dubai International Stadium,27 September 2021
1973,Faf du Plessis,76,55,138.18,8,2,PBKS,Dubai International Stadium,07 October 2021
1974,Sanju Samson,70,53,132.07,8,1,DC,Zayed Cricket Stadium,25 September 2021
1975,Kane Williamson,66,51,129.41,8,0,DC,Chidambaram,25 April 2021
1976,KL Rahul,98,42,233.33,7,8,CSK,Dubai International Stadium,07 October 2021
1977,Mayank Agarwal,69,36,191.66,7,4,DC,Wankhede Stadium,18 April 2021
1978,KL Rahul,91,50,182.0,7,5,RR,Wankhede Stadium,12 April 2021
1979,Prithvi Shaw,60,34,176.47,7,3,CSK,Dubai International Stadium,10 October 2021
1980,Evin Lewis,36,21,171.42,7,1,PBKS,Dubai International Stadium,21 September 2021
1981,Manish Pandey,69,41,168.29,7,2,MI,Zayed Cricket Stadium,08 October 2021
1982,KL Rahul,91,57,159.64,7,5,RCB,Narendra Modi Stadium,30 April 2021
1983,Mayank Agarwal,67,43,155.81,7,2,RR,Dubai International Stadium,21 September 2021
1984,Suryakumar Yadav,56,36,155.55,7,2,KKR,Chidambaram,13 April 2021
1985,Venkatesh Iyer,41,27,151.85,7,1,RCB,Zayed Cricket Stadium,20 September 2021
1986,Moeen Ali,46,31,148.38,7,1,PBKS,Wankhede Stadium,16 April 2021
1987,David Warner,54,37,145.94,7,1,RCB,Chidambaram,14 April 2021
1988,Faf du Plessis,86,59,145.76,7,3,KKR,Dubai International Stadium,15 October 2021
1989,David Miller,62,43,144.18,7,2,DC,Wankhede Stadium,15 April 2021
1990,Sanju Samson,82,57,143.85,7,3,SRH,Dubai International Stadium,27 September 2021
1991,Faf du Plessis,43,30,143.33,7,0,KKR,Zayed Cricket Stadium,26 September 2021
1992,Robin Uthappa,63,44,143.18,7,2,DC,Dubai International Stadium,10 October 2021
1993,Prithvi Shaw,53,39,135.89,7,1,SRH,Chidambaram,25 April 2021
1994,Rahul Tripathi,41,32,128.12,7,0,PBKS,Narendra Modi Stadium,26 April 2021
1995,KL Rahul,61,51,119.6,7,2,DC,Wankhede Stadium,18 April 2021
1996,Kieron Pollard,87,34,255.88,6,8,CSK,Arun Jaitley Stadium,01 May 2021
1997,Yashasvi Jaiswal,50,21,238.09,6,3,CSK,Zayed Cricket Stadium,02 October 2021
1998,Chris Gayle,46,24,191.66,6,2,RCB,Narendra Modi Stadium,30 April 2021
1999,Glenn Maxwell,50,30,166.66,6,1,RR,Dubai International Stadium,29 September 2021
2000,Jason Roy,34,21,161.9,6,0,MI,Zayed Cricket Stadium,08 October 2021
2001,Virat Kohli,72,47,153.19,6,3,RR,Wankhede Stadium,22 April 2021
2002,Ruturaj Gaikwad,64,42,152.38,6,4,KKR,Wankhede Stadium,21 April 2021
2003,Glenn Maxwell,56,37,151.35,6,3,MI,Dubai International Stadium,26 September 2021
2004,Faf du Plessis,56,38,147.36,6,1,SRH,Arun Jaitley Stadium,28 April 2021
2005,Shikhar Dhawan,69,47,146.8,6,2,PBKS,Narendra Modi Stadium,02 May 2021
2006,Aiden Markram,42,29,144.82,6,0,MI,Zayed Cricket Stadium,28 September 2021
2007,Shubman Gill,48,34,141.17,6,1,RCB,Zayed Cricket Stadium,20 September 2021
2008,Quinton de Kock,70,50,140.0,6,2,RR,Arun Jaitley Stadium,29 April 2021
2009,Yashasvi Jaiswal,49,36,136.11,6,2,PBKS,Dubai International Stadium,21 September 2021
2010,Mayank Agarwal,57,42,135.71,6,2,RCB,Sharjah Cricket Stadium,03 October 2021
2011,Virat Kohli,53,41,129.26,6,1,CSK,Sharjah Cricket Stadium,24 September 2021
2012,Nitish Rana,57,47,121.27,6,2,MI,Chidambaram,13 April 2021
2013,Rishabh Pant,58,48,120.83,6,0,RCB,Narendra Modi Stadium,27 April 2021
2014,Shubman Gill,51,43,118.6,6,0,CSK,Dubai International Stadium,15 October 2021
2015,Shikhar Dhawan,42,37,113.51,6,1,SRH,Dubai International Stadium,22 September 2021
2016,Ishan Kishan,50,25,200.0,5,3,RR,Sharjah Cricket Stadium,05 October 2021
2017,Jos Buttler,25,13,192.3,5,0,PBKS,Wankhede Stadium,12 April 2021
2018,Rahul Tripathi,53,29,182.75,5,2,SRH,Chidambaram,11 April 2021
2019,Shimron Hetmyer,28,16,175.0,5,0,RR,Zayed Cricket Stadium,25 September 2021
2020,Moeen Ali,58,36,161.11,5,5,MI,Arun Jaitley Stadium,01 May 2021
2021,Evin Lewis,58,37,156.75,5,3,RCB,Dubai International Stadium,29 September 2021
2022,Yashasvi Jaiswal,36,23,156.52,5,1,SRH,Dubai International Stadium,27 September 2021
2023,Venkatesh Iyer,50,32,156.25,5,3,CSK,Dubai International Stadium,15 October 2021
2024,Sanju Samson,42,27,155.55,5,0,MI,Arun Jaitley Stadium,29 April 2021
2025,Rohit Sharma,43,28,153.57,5,1,RCB,Dubai International Stadium,26 September 2021
2026,Glenn Maxwell,59,41,143.9,5,3,SRH,Chidambaram,14 April 2021
2027,Shivam Dube,46,32,143.75,5,2,RCB,Wankhede Stadium,22 April 2021
2028,Ruturaj Gaikwad,70,50,140.0,5,2,DC,Dubai International Stadium,10 October 2021
2029,Devdutt Padikkal,70,50,140.0,5,3,CSK,Sharjah Cricket Stadium,24 September 2021
2030,Jos Buttler,49,35,140.0,5,2,CSK,Wankhede Stadium,19 April 2021
2031,Shubman Gill,33,24,137.5,5,1,MI,Chidambaram,13 April 2021
2032,Jonny Bairstow,55,40,137.5,5,3,KKR,Chidambaram,11 April 2021
2033,Manish Pandey,61,46,132.6,5,1,CSK,Arun Jaitley Stadium,28 April 2021
2034,Yashasvi Jaiswal,22,17,129.41,5,0,KKR,Wankhede Stadium,24 April 2021
2035,Ambati Rayudu,55,43,127.9,5,2,DC,Dubai International Stadium,04 October 2021
2036,Saurabh Tiwary,50,40,125.0,5,0,CSK,Dubai International Stadium,19 September 2021
2037,Rahul Tripathi,25,20,125.0,5,0,RCB,Chidambaram,18 April 2021
2038,Kane Williamson,51,41,124.39,5,1,RR,Dubai International Stadium,27 September 2021
2039,Chris Gayle,43,35,122.85,5,2,MI,Chidambaram,23 April 2021
2040,Rahul Tewatia,44,36,122.22,5,2,KKR,Sharjah Cricket Stadium,07 October 2021
2041,Faf du Plessis,50,41,121.95,5,1,RCB,Wankhede Stadium,25 April 2021
2042,Rohit Sharma,63,52,121.15,5,2,PBKS,Chidambaram,23 April 2021
2043,Shikhar Dhawan,24,20,120.0,5,0,KKR,Sharjah Cricket Stadium,28 September 2021
2044,Virat Kohli,39,33,118.18,5,0,KKR,Sharjah Cricket Stadium,11 October 2021
2045,Jason Roy,44,38,115.78,5,0,RCB,Zayed Cricket Stadium,06 October 2021
2046,Shikhar Dhawan,45,42,107.14,5,1,MI,Chidambaram,20 April 2021
2047,Quinton de Kock,40,39,102.56,5,0,SRH,Chidambaram,17 April 2021
2048,Ambati Rayudu,72,27,266.66,4,7,MI,Arun Jaitley Stadium,01 May 2021
2049,Kane Williamson,26,10,260.0,4,1,CSK,Arun Jaitley Stadium,28 April 2021
2050,Deepak Hooda,64,28,228.57,4,6,RR,Wankhede Stadium,12 April 2021
2051,Sam Curran,34,15,226.66,4,2,DC,Wankhede Stadium,10 April 2021
2052,Devdutt Padikkal,34,15,226.66,4,2,CSK,Wankhede Stadium,25 April 2021
2053,Ravindra Jadeja,62,28,221.42,4,5,RCB,Wankhede Stadium,25 April 2021
2054,Ravindra Jadeja,32,15,213.33,4,1,RR,Zayed Cricket Stadium,02 October 2021
2055,Abhishek Sharma,33,16,206.25,4,1,MI,Zayed Cricket Stadium,08 October 2021
2056,Faf du Plessis,33,17,194.11,4,2,RR,Wankhede Stadium,19 April 2021
2057,Pat Cummins,66,34,194.11,4,6,CSK,Wankhede Stadium,21 April 2021
2058,AB de Villiers,48,27,177.77,4,2,MI,Chidambaram,09 April 2021
2059,Venkatesh Iyer,53,30,176.66,4,3,MI,Zayed Cricket Stadium,23 September 2021
2060,Rahul Tewatia,40,23,173.91,4,2,RCB,Wankhede Stadium,22 April 2021
2061,Dinesh Karthik,40,24,166.66,4,2,CSK,Wankhede Stadium,21 April 2021
2062,Shubman Gill,29,18,161.11,4,0,RCB,Sharjah Cricket Stadium,11 October 2021
2063,Suryakumar Yadav,24,15,160.0,4,0,DC,Chidambaram,20 April 2021
2064,Riyan Parag,25,16,156.25,4,0,RCB,Wankhede Stadium,22 April 2021
2065,Prithvi Shaw,48,31,154.83,4,2,RCB,Dubai International Stadium,08 October 2021
2066,Shivam Dube,64,42,152.38,4,4,CSK,Zayed Cricket Stadium,02 October 2021
2067,Moeen Ali,36,24,150.0,4,2,DC,Wankhede Stadium,10 April 2021
2068,KL Rahul,49,33,148.48,4,2,RR,Dubai International Stadium,21 September 2021
2069,Ruturaj Gaikwad,38,26,146.15,4,1,RCB,Sharjah Cricket Stadium,24 September 2021
2070,Rohit Sharma,35,24,145.83,4,1,CSK,Arun Jaitley Stadium,01 May 2021
2071,Sanju Samson,48,33,145.45,4,2,SRH,Arun Jaitley Stadium,02 May 2021
2072,Jonny Bairstow,30,21,142.85,4,1,RR,Arun Jaitley Stadium,02 May 2021
2073,Chris Gayle,40,28,142.85,4,2,RR,Wankhede Stadium,12 April 2021
2074,Chris Lynn,49,35,140.0,4,3,RCB,Chidambaram,09 April 2021
2075,Rishabh Pant,37,27,137.03,4,1,SRH,Chidambaram,25 April 2021
2076,Rahul Tripathi,45,33,136.36,4,1,CSK,Zayed Cricket Stadium,26 September 2021
2077,Quinton de Kock,38,28,135.71,4,1,CSK,Arun Jaitley Stadium,01 May 2021
2078,Suryakumar Yadav,31,23,134.78,4,1,RCB,Chidambaram,09 April 2021
2079,Venkatesh Iyer,55,41,134.14,4,3,DC,Sharjah Cricket Stadium,13 October 2021
2080,Hardik Pandya,40,30,133.33,4,2,PBKS,Zayed Cricket Stadium,28 September 2021
2081,Ruturaj Gaikwad,33,25,132.0,4,1,RCB,Wankhede Stadium,25 April 2021
2082,Quinton de Kock,55,42,130.95,4,3,KKR,Zayed Cricket Stadium,23 September 2021
2083,Shahrukh Khan,47,36,130.55,4,2,CSK,Wankhede Stadium,16 April 2021
2084,Devdutt Padikkal,22,17,129.41,4,0,RR,Dubai International Stadium,29 September 2021
2085,Shubman Gill,56,44,127.27,4,2,RR,Sharjah Cricket Stadium,07 October 2021
2086,Mayank Agarwal,25,20,125.0,4,1,MI,Chidambaram,23 April 2021
2087,Virat Kohli,25,20,125.0,4,0,RR,Dubai International Stadium,29 September 2021
2088,Kane Williamson,26,21,123.8,4,0,KKR,Dubai International Stadium,03 October 2021
2089,KL Rahul,67,55,121.81,4,2,KKR,Dubai International Stadium,01 October 2021
2090,Ruturaj Gaikwad,45,38,118.42,4,2,SRH,Sharjah Cricket Stadium,30 September 2021
2091,Eoin Morgan,47,40,117.5,4,2,PBKS,Narendra Modi Stadium,26 April 2021
2092,Sanju Samson,28,24,116.66,4,0,CSK,Zayed Cricket Stadium,02 October 2021
2093,Steve Smith,39,34,114.7,4,0,KKR,Sharjah Cricket Stadium,28 September 2021
2094,Steve Smith,33,29,113.79,4,0,MI,Chidambaram,20 April 2021
2095,Virat Kohli,33,29,113.79,4,0,MI,Chidambaram,09 April 2021
2096,Virat Kohli,33,29,113.79,4,0,SRH,Chidambaram,14 April 2021
2097,Rohit Sharma,33,30,110.0,4,0,KKR,Zayed Cricket Stadium,23 September 2021
2098,Kane Williamson,31,29,106.89,4,0,RCB,Zayed Cricket Stadium,06 October 2021
2099,Devdutt Padikkal,40,38,105.26,4,2,PBKS,Sharjah Cricket Stadium,03 October 2021
