,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
621,Rohit Sharma,73,50,146.0,4,5,DEC,ACA-VDCA Stadium,09 April 2012
622,JP Duminy,74,53,139.62,4,5,RCB,Rajiv Gandhi Intl. Cricket Stadium,20 May 2012
623,Naman Ojha,64,46,139.13,2,5,DEC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2012
624,Mayank Agarwal,64,30,213.33,6,4,MI,M. Chinnaswamy Stadium,14 May 2012
625,Murali Vijay,113,58,194.82,15,4,DC,Chidambaram,25 May 2012
626,Kieron Pollard,64,33,193.93,6,4,RR,Wankhede Stadium,11 April 2012
627,Virender Sehwag,73,39,187.17,8,4,MI,Arun Jaitley Stadium,27 April 2012
628,Shane Watson,58,31,187.09,6,4,PWI,Sawai Mansingh Stadium,13 May 2012
629,David Warner,79,44,179.54,10,4,PBKS,HPCA Stadium,19 May 2012
630,Virender Sehwag,57,32,178.12,5,4,PWI,Arun Jaitley Stadium,21 April 2012
631,Shane Watson,90,51,176.47,10,4,PWI,Maharashtra Cricket Association's International Stadium,08 May 2012
632,Shikhar Dhawan,41,24,170.83,2,4,MI,ACA-VDCA Stadium,09 April 2012
633,David Hussey,68,40,170.0,4,4,MI,IS Bindra Stadium,25 April 2012
634,Chris Gayle,71,42,169.04,6,4,PBKS,M. Chinnaswamy Stadium,02 May 2012
635,Cameron White,74,45,164.44,4,4,PWI,Barabati Stadium,01 May 2012
636,Faf du Plessis,39,25,156.0,1,4,DEC,ACA-VDCA Stadium,07 April 2012
637,Chris Gayle,87,56,155.35,8,4,PBKS,IS Bindra Stadium,20 April 2012
638,David Hussey,45,29,155.17,2,4,RCB,M. Chinnaswamy Stadium,02 May 2012
639,James Franklin,79,51,154.9,6,4,PBKS,Wankhede Stadium,22 April 2012
640,Faf du Plessis,71,46,154.34,5,4,RCB,Chidambaram,12 April 2012
641,Ambati Rayudu,81,54,150.0,6,4,RCB,M. Chinnaswamy Stadium,14 May 2012
642,Jesse Ryder,86,58,148.27,7,4,DC,Arun Jaitley Stadium,21 April 2012
643,Michael Hussey,56,39,143.58,4,4,KKR,Eden Gardens,14 May 2012
644,Daniel Harris,47,41,114.63,2,4,RCB,M. Chinnaswamy Stadium,06 May 2012
645,Albie Morkel,28,7,400.0,2,3,RCB,Chidambaram,12 April 2012
646,AB de Villiers,47,17,276.47,5,3,DEC,M. Chinnaswamy Stadium,06 May 2012
647,AB de Villiers,33,14,235.71,2,3,PWI,M. Chinnaswamy Stadium,17 April 2012
648,Irfan Pathan,42,20,210.0,2,3,KKR,Eden Gardens,05 April 2012
649,Steve Smith,25,12,208.33,0,3,PBKS,Maharashtra Cricket Association's International Stadium,08 April 2012
650,Andre Russell,31,15,206.66,1,3,RCB,Arun Jaitley Stadium,17 May 2012
651,David Miller,34,17,200.0,1,3,MI,IS Bindra Stadium,25 April 2012
652,Steve Smith,44,22,200.0,4,3,CSK,Maharashtra Cricket Association's International Stadium,14 April 2012
653,Steve Smith,26,13,200.0,0,3,DEC,Maharashtra Cricket Association's International Stadium,26 April 2012
654,Kevin Pietersen,50,26,192.3,6,3,MI,Arun Jaitley Stadium,27 April 2012
655,Cameron White,45,24,187.5,2,3,RCB,M. Chinnaswamy Stadium,06 May 2012
656,Virender Sehwag,87,48,181.25,10,3,PWI,Maharashtra Cricket Association's International Stadium,24 April 2012
657,Mayank Agarwal,45,26,173.07,5,3,CSK,Chidambaram,12 April 2012
658,Shaun Marsh,68,40,170.0,5,3,MI,Wankhede Stadium,22 April 2012
659,Kieron Pollard,52,31,167.74,5,3,RCB,M. Chinnaswamy Stadium,14 May 2012
660,Rohit Sharma,50,30,166.66,3,3,PBKS,IS Bindra Stadium,25 April 2012
661,Ravindra Jadeja,48,29,165.51,3,3,DEC,ACA-VDCA Stadium,07 April 2012
662,Mayank Agarwal,34,21,161.9,3,3,RR,M. Chinnaswamy Stadium,15 April 2012
663,Ambati Rayudu,62,39,158.97,5,3,DC,Arun Jaitley Stadium,27 April 2012
664,Manvinder Bisla,46,29,158.62,2,3,RCB,M. Chinnaswamy Stadium,10 April 2012
665,Mandeep Singh,75,48,156.25,8,3,DEC,Rajiv Gandhi Intl. Cricket Stadium,08 May 2012
666,Jacques Kallis,41,27,151.85,1,3,RCB,Eden Gardens,28 April 2012
667,Dwayne Smith,87,58,150.0,10,3,RR,Sawai Mansingh Stadium,20 May 2012
668,Ambati Rayudu,47,32,146.87,1,3,RR,Wankhede Stadium,11 April 2012
669,Gautam Gambhir,62,43,144.18,6,3,CSK,Eden Gardens,14 May 2012
670,Manish Pandey,80,56,142.85,7,3,DC,Maharashtra Cricket Association's International Stadium,24 April 2012
671,Richard Levi,50,35,142.85,6,3,CSK,Chidambaram,04 April 2012
672,Shikhar Dhawan,71,50,142.0,4,3,PBKS,IS Bindra Stadium,13 May 2012
673,Murali Vijay,41,29,141.37,4,3,MI,Wankhede Stadium,06 May 2012
674,Kevin Pietersen,32,23,139.13,1,3,PWI,Arun Jaitley Stadium,21 April 2012
675,Kieron Pollard,24,18,133.33,0,3,DEC,ACA-VDCA Stadium,09 April 2012
676,Jacques Kallis,79,60,131.66,7,3,MI,Eden Gardens,12 May 2012
677,Angelo Mathews,35,27,129.62,0,3,KKR,Eden Gardens,05 May 2012
678,Owais Shah,52,43,120.93,4,3,CSK,Chidambaram,21 April 2012
679,Dwayne Bravo,48,43,111.62,2,3,PBKS,HPCA Stadium,17 May 2012
680,Srikkanth Anirudha,18,6,300.0,1,2,RR,Sawai Mansingh Stadium,10 May 2012
681,Harbhajan Singh,18,6,300.0,1,2,RR,Wankhede Stadium,11 April 2012
682,Albie Morkel,18,6,300.0,1,2,RR,Sawai Mansingh Stadium,10 May 2012
683,Mayank Agarwal,18,6,300.0,1,2,DEC,M. Chinnaswamy Stadium,06 May 2012
684,Dwayne Bravo,33,12,275.0,3,2,DC,Chidambaram,25 May 2012
685,Chris Gayle,27,10,270.0,3,2,DEC,Rajiv Gandhi Intl. Cricket Stadium,20 May 2012
686,Dwayne Smith,24,9,266.66,2,2,CSK,Wankhede Stadium,06 May 2012
687,Steve Smith,34,13,261.53,4,2,DC,Arun Jaitley Stadium,21 April 2012
688,MS Dhoni,51,20,255.0,6,2,MI,M. Chinnaswamy Stadium,23 May 2012
689,Dan Christian,24,10,240.0,1,2,PBKS,IS Bindra Stadium,13 May 2012
690,Azhar Mahmood,33,14,235.71,3,2,RCB,IS Bindra Stadium,20 April 2012
691,Dwayne Bravo,33,14,235.71,3,2,MI,M. Chinnaswamy Stadium,23 May 2012
692,Kevon Cooper,14,6,233.33,0,2,MI,Wankhede Stadium,11 April 2012
693,MS Dhoni,23,10,230.0,1,2,DC,Chidambaram,25 May 2012
694,Brad Hodge,48,21,228.57,6,2,DEC,Sawai Mansingh Stadium,17 April 2012
695,Brett Lee,25,11,227.27,2,2,RR,Sawai Mansingh Stadium,08 April 2012
696,Ross Taylor,15,7,214.28,0,2,MI,Arun Jaitley Stadium,27 April 2012
697,Shane Watson,36,17,211.76,4,2,PBKS,IS Bindra Stadium,05 May 2012
698,Ross Taylor,55,26,211.53,7,2,RCB,Arun Jaitley Stadium,17 May 2012
699,Debabrata Das,18,9,200.0,0,2,DC,Eden Gardens,05 April 2012
700,Gautam Gambhir,32,16,200.0,3,2,DC,Maharashtra Cricket Association's International Stadium,22 May 2012
701,Ambati Rayudu,34,17,200.0,2,2,PBKS,IS Bindra Stadium,25 April 2012
702,Bipul Sharma,35,18,194.44,3,2,PWI,Maharashtra Cricket Association's International Stadium,08 April 2012
703,Yusuf Pathan,40,21,190.47,3,2,DC,Maharashtra Cricket Association's International Stadium,22 May 2012
704,Ankit Sharma,15,8,187.5,0,2,CSK,ACA-VDCA Stadium,07 April 2012
705,Stuart Binny,30,17,176.47,3,2,MI,Sawai Mansingh Stadium,20 May 2012
706,Steve Smith,47,27,174.07,3,2,DEC,Barabati Stadium,01 May 2012
707,Dwayne Smith,38,22,172.72,5,2,CSK,M. Chinnaswamy Stadium,23 May 2012
708,Ross Taylor,24,14,171.42,1,2,CSK,Chidambaram,25 May 2012
709,Suresh Raina,36,21,171.42,3,2,MI,Wankhede Stadium,06 May 2012
710,MS Dhoni,41,24,170.83,1,2,RCB,Chidambaram,12 April 2012
711,Marlon Samuels,34,20,170.0,1,2,RCB,M. Chinnaswamy Stadium,17 April 2012
712,Ravindra Jadeja,44,26,169.23,4,2,PWI,Maharashtra Cricket Association's International Stadium,14 April 2012
713,Kevin Pietersen,43,26,165.38,3,2,CSK,Arun Jaitley Stadium,10 April 2012
714,Cameron White,65,40,162.5,7,2,DC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2012
715,Virender Sehwag,63,39,161.53,8,2,RR,Arun Jaitley Stadium,29 April 2012
716,Kieron Pollard,21,13,161.53,0,2,RCB,Wankhede Stadium,09 May 2012
717,Andrew McDonald,30,19,157.89,4,2,DC,M. Chinnaswamy Stadium,07 April 2012
718,Kumar Sangakkara,82,52,157.69,10,2,PWI,Barabati Stadium,01 May 2012
719,Mithun Manhas,22,14,157.14,0,2,DEC,Maharashtra Cricket Association's International Stadium,26 April 2012
720,Saurabh Tiwary,36,23,156.52,1,2,PWI,M. Chinnaswamy Stadium,17 April 2012
721,Brad Hodge,36,23,156.52,2,2,PBKS,IS Bindra Stadium,05 May 2012
722,Gautam Gambhir,56,36,155.55,4,2,PWI,Eden Gardens,05 May 2012
723,Robin Uthappa,69,45,153.33,9,2,RCB,M. Chinnaswamy Stadium,17 April 2012
724,Laxmi Ratan Shukla,26,17,152.94,1,2,DC,Eden Gardens,05 April 2012
725,AB de Villiers,64,42,152.38,6,2,DC,M. Chinnaswamy Stadium,07 April 2012
726,Brad Hodge,44,29,151.72,3,2,KKR,Sawai Mansingh Stadium,08 April 2012
727,Anustup Majumdar,30,20,150.0,1,2,RR,Maharashtra Cricket Association's International Stadium,08 May 2012
728,Azhar Mahmood,18,12,150.0,0,2,CSK,Chidambaram,28 April 2012
729,Cameron White,77,53,145.28,9,2,CSK,Chidambaram,04 May 2012
730,Faf du Plessis,29,20,145.0,3,2,PBKS,Chidambaram,28 April 2012
731,Mahela Jayawardena,55,38,144.73,4,2,CSK,Chidambaram,25 May 2012
732,Virat Kohli,36,25,144.0,1,2,MI,Wankhede Stadium,09 May 2012
733,Dwayne Bravo,30,21,142.85,0,2,PBKS,Chidambaram,28 April 2012
734,Faf du Plessis,73,52,140.38,6,2,RR,Chidambaram,21 April 2012
735,Shakib Al Hasan,42,30,140.0,3,2,PWI,Maharashtra Cricket Association's International Stadium,19 May 2012
736,Suresh Raina,28,20,140.0,1,2,DC,Chidambaram,12 May 2012
737,Adam Gilchrist,64,46,139.13,9,2,CSK,HPCA Stadium,17 May 2012
738,Cameron White,30,22,136.36,1,2,MI,ACA-VDCA Stadium,09 April 2012
739,Yogesh Nagar,27,20,135.0,2,2,RR,Arun Jaitley Stadium,29 April 2012
740,Suresh Raina,32,24,133.33,2,2,DEC,Chidambaram,04 May 2012
741,Tillakaratne Dilshan,71,54,131.48,8,2,DEC,M. Chinnaswamy Stadium,06 May 2012
742,Saurabh Tiwary,21,16,131.25,1,2,MI,M. Chinnaswamy Stadium,14 May 2012
743,Suresh Raina,17,13,130.76,0,2,PBKS,HPCA Stadium,17 May 2012
744,Rohit Sharma,60,46,130.43,6,2,CSK,Wankhede Stadium,06 May 2012
745,Faf du Plessis,43,33,130.3,5,2,PWI,Maharashtra Cricket Association's International Stadium,14 April 2012
746,Ajinkya Rahane,40,31,129.03,4,2,MI,Wankhede Stadium,11 April 2012
747,Kevin Pietersen,27,21,128.57,1,2,PWI,Maharashtra Cricket Association's International Stadium,24 April 2012
748,Ashok Menaria,34,27,125.92,1,2,PBKS,IS Bindra Stadium,05 May 2012
749,Michael Hussey,54,43,125.58,4,2,KKR,Chidambaram,27 May 2012
750,Chris Gayle,175,66,265.15,13,17,PWI,M. Chinnaswamy Stadium,23 April 2013
751,Chris Gayle,85,50,170.0,4,9,KKR,M. Chinnaswamy Stadium,11 April 2013
752,Kieron Pollard,66,27,244.44,2,8,SRH,Wankhede Stadium,13 May 2013
753,David Miller,101,38,265.78,8,7,RCB,IS Bindra Stadium,06 May 2013
754,Shane Watson,70,34,205.88,6,6,CSK,Sawai Mansingh Stadium,12 May 2013
755,Rohit Sharma,79,39,202.56,6,6,PBKS,Wankhede Stadium,29 April 2013
756,Suresh Raina,100,53,188.67,7,6,PBKS,Chidambaram,02 May 2013
757,Shane Watson,101,61,165.57,6,6,CSK,Chidambaram,22 April 2013
758,Chris Gayle,77,53,145.28,4,6,PBKS,M. Chinnaswamy Stadium,14 May 2013
759,Dwayne Smith,68,28,242.85,6,5,CSK,Arun Jaitley Stadium,21 May 2013
760,Suresh Raina,82,42,195.23,5,5,MI,Arun Jaitley Stadium,21 May 2013
761,David Miller,80,41,195.12,5,5,PWI,IS Bindra Stadium,21 April 2013
762,Rohit Sharma,62,32,193.75,3,5,PWI,Wankhede Stadium,13 April 2013
763,Brad Hodge,54,29,186.2,2,5,SRH,Arun Jaitley Stadium,22 May 2013
764,Rohit Sharma,73,43,169.76,5,5,DC,Arun Jaitley Stadium,21 April 2013
765,Robin Uthappa,75,45,166.66,5,5,RCB,Maharashtra Cricket Association's International Stadium,02 May 2013
766,David Miller,56,34,164.7,1,5,MI,Wankhede Stadium,29 April 2013
767,Chris Gayle,92,58,158.62,11,5,MI,M. Chinnaswamy Stadium,04 April 2013
768,Kieron Pollard,57,38,150.0,4,5,CSK,Chidambaram,06 April 2013
769,Rohit Sharma,74,50,148.0,4,5,DC,Wankhede Stadium,09 April 2013
770,MS Dhoni,63,45,140.0,3,5,MI,Eden Gardens,26 May 2013
771,Dwayne Smith,62,45,137.77,3,5,KKR,Eden Gardens,24 April 2013
772,Chris Gayle,28,13,215.38,0,4,CSK,M. Chinnaswamy Stadium,18 May 2013
773,David Warner,51,25,204.0,4,4,PWI,Shaheed Veer Narayan Singh International Cricket Stadium,28 April 2013
774,Virat Kohli,93,47,197.87,11,4,SRH,M. Chinnaswamy Stadium,09 April 2013
775,Virat Kohli,56,29,193.1,6,4,CSK,M. Chinnaswamy Stadium,18 May 2013
776,Shane Watson,98,53,184.9,13,4,SRH,Sawai Mansingh Stadium,27 April 2013
777,David Miller,44,24,183.33,3,4,DC,HPCA Stadium,16 May 2013
778,Azhar Mahmood,80,44,181.81,8,4,MI,HPCA Stadium,18 May 2013
779,MS Dhoni,67,37,181.08,7,4,SRH,Chidambaram,25 April 2013
780,Virat Kohli,99,58,170.68,10,4,DC,Arun Jaitley Stadium,10 May 2013
781,Thisara Perera,40,24,166.66,1,4,RCB,M. Chinnaswamy Stadium,09 April 2013
782,MS Dhoni,58,35,165.71,2,4,DC,Chidambaram,14 May 2013
783,David Warner,61,37,164.86,5,4,MI,Wankhede Stadium,09 April 2013
784,Dinesh Karthik,60,37,162.16,3,4,RCB,M. Chinnaswamy Stadium,04 April 2013
785,Eoin Morgan,42,26,161.53,3,4,PBKS,Eden Gardens,26 April 2013
786,Michael Hussey,67,42,159.52,5,4,SRH,Rajiv Gandhi Intl. Cricket Stadium,08 May 2013
787,Aaron Finch,52,34,152.94,3,4,DC,Maharashtra Cricket Association's International Stadium,19 May 2013
788,Angelo Mathews,40,28,142.85,0,4,KKR,Maharashtra Cricket Association's International Stadium,09 May 2013
789,AB de Villiers,31,8,387.5,3,3,PWI,M. Chinnaswamy Stadium,23 April 2013
790,Vinay Kumar,22,6,366.66,0,3,RR,Sawai Mansingh Stadium,29 April 2013
791,MS Dhoni,45,16,281.25,4,3,PWI,Maharashtra Cricket Association's International Stadium,30 April 2013
792,Ravindra Jadeja,36,14,257.14,3,3,KKR,Eden Gardens,20 April 2013
793,Steve Smith,39,16,243.75,3,3,CSK,Chidambaram,15 April 2013
794,Manpreet Gony,42,18,233.33,4,3,KKR,IS Bindra Stadium,16 April 2013
795,Ashish Reddy,36,16,225.0,2,3,CSK,Chidambaram,25 April 2013
796,Eoin Morgan,47,21,223.8,5,3,SRH,Eden Gardens,14 April 2013
797,Kieron Pollard,34,16,212.5,2,3,RCB,Wankhede Stadium,27 April 2013
798,Thisara Perera,23,11,209.09,0,3,PBKS,Rajiv Gandhi Intl. Cricket Stadium,19 April 2013
799,Stuart Binny,40,20,200.0,2,3,DC,Arun Jaitley Stadium,06 April 2013
800,MS Dhoni,51,26,196.15,5,3,MI,Chidambaram,06 April 2013
801,Suresh Raina,99,52,190.38,11,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,08 May 2013
802,Kieron Pollard,60,32,187.5,7,3,CSK,Eden Gardens,26 May 2013
803,Cameron White,43,23,186.95,3,3,MI,Wankhede Stadium,13 May 2013
804,Chris Gayle,61,33,184.84,6,3,PBKS,IS Bindra Stadium,06 May 2013
805,Stuart Binny,41,23,178.26,2,3,CSK,Sawai Mansingh Stadium,12 May 2013
806,Ben Rohrer,49,29,168.96,4,3,PBKS,HPCA Stadium,16 May 2013
807,Yusuf Pathan,49,29,168.96,3,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,19 May 2013
808,Angelo Mathews,32,19,168.42,0,3,RCB,Maharashtra Cricket Association's International Stadium,02 May 2013
809,Mitchell Marsh,35,21,166.66,2,3,RR,Sawai Mansingh Stadium,05 May 2013
810,Adam Gilchrist,85,54,157.4,10,3,RCB,M. Chinnaswamy Stadium,14 May 2013
811,David Warner,66,42,157.14,6,3,KKR,Shaheed Veer Narayan Singh International Cricket Stadium,01 May 2013
812,Cameron White,52,34,152.94,3,3,RCB,M. Chinnaswamy Stadium,09 April 2013
813,Yuvraj Singh,30,20,150.0,0,3,KKR,JSCA Stadium,15 May 2013
814,Aaron Finch,48,32,150.0,2,3,KKR,JSCA Stadium,15 May 2013
815,Murali Vijay,29,20,145.0,2,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,08 May 2013
816,Yuvraj Singh,34,24,141.66,2,3,PBKS,IS Bindra Stadium,21 April 2013
817,Yusuf Pathan,49,35,140.0,3,3,RR,Eden Gardens,03 May 2013
818,Dwayne Smith,50,36,138.88,4,3,RCB,Wankhede Stadium,27 April 2013
819,Darren Sammy,29,21,138.09,0,3,RR,Arun Jaitley Stadium,22 May 2013
820,Glenn Maxwell,23,17,135.29,0,3,RR,Wankhede Stadium,15 May 2013
821,Eoin Morgan,51,38,134.21,3,3,RR,Sawai Mansingh Stadium,08 April 2013
822,Aaron Finch,64,53,120.75,6,3,RR,Maharashtra Cricket Association's International Stadium,11 April 2013
823,Ajinkya Rahane,59,49,120.4,3,3,PBKS,IS Bindra Stadium,09 May 2013
824,Manvinder Bisla,51,44,115.9,3,3,PBKS,Eden Gardens,26 April 2013
825,Morne Morkel,13,4,325.0,0,2,PBKS,HPCA Stadium,16 May 2013
826,Ambati Rayudu,24,8,300.0,2,2,DC,Wankhede Stadium,09 April 2013
827,Brett Lee,16,6,266.66,0,2,DC,Shaheed Veer Narayan Singh International Cricket Stadium,01 May 2013
828,Rajat Bhatia,16,6,266.66,0,2,PBKS,IS Bindra Stadium,16 April 2013
829,Stuart Binny,32,13,246.15,2,2,PWI,Sawai Mansingh Stadium,05 May 2013
830,MS Dhoni,24,10,240.0,2,2,RCB,M. Chinnaswamy Stadium,18 May 2013
831,Harbhajan Singh,25,11,227.27,2,2,CSK,Wankhede Stadium,05 May 2013
832,AB de Villiers,50,23,217.39,6,2,PWI,Maharashtra Cricket Association's International Stadium,02 May 2013
833,Sunil Narine,13,6,216.66,0,2,CSK,Eden Gardens,20 April 2013
834,Irfan Pathan,23,11,209.09,2,2,RCB,Arun Jaitley Stadium,10 May 2013
835,Robin Uthappa,32,16,200.0,3,2,RR,Maharashtra Cricket Association's International Stadium,11 April 2013
836,AB de Villiers,38,19,200.0,4,2,PBKS,IS Bindra Stadium,06 May 2013
837,David Miller,51,26,196.15,5,2,CSK,Chidambaram,02 May 2013
838,Dinesh Karthik,34,18,188.88,3,2,KKR,Wankhede Stadium,07 May 2013
839,AB de Villiers,32,17,188.23,2,2,DC,Arun Jaitley Stadium,10 May 2013
840,Gurkeerat Mann Singh,28,15,186.66,2,2,KKR,Eden Gardens,26 April 2013
841,Aditya Tare,22,12,183.33,2,2,PBKS,HPCA Stadium,18 May 2013
842,Brad Hodge,27,15,180.0,0,2,MI,Sawai Mansingh Stadium,17 April 2013
843,Dinesh Karthik,86,48,179.16,14,2,DC,Wankhede Stadium,09 April 2013
844,Brad Hodge,32,18,177.77,1,2,RCB,Sawai Mansingh Stadium,29 April 2013
845,Thisara Perera,23,13,176.92,1,2,CSK,Rajiv Gandhi Intl. Cricket Stadium,08 May 2013
846,Michael Hussey,45,26,173.07,5,2,SRH,Chidambaram,25 April 2013
847,Wriddhiman Saha,39,23,169.56,4,2,KKR,Chidambaram,28 April 2013
848,Thisara Perera,32,19,168.42,2,2,PBKS,IS Bindra Stadium,11 May 2013
849,Murali Vijay,32,19,168.42,2,2,RCB,M. Chinnaswamy Stadium,18 May 2013
850,Virender Sehwag,95,57,166.66,13,2,MI,Arun Jaitley Stadium,21 April 2013
851,Yusuf Pathan,72,44,163.63,8,2,PWI,JSCA Stadium,15 May 2013
852,Adam Gilchrist,42,26,161.53,5,2,DC,HPCA Stadium,16 May 2013
853,Michael Hussey,95,59,161.01,11,2,KKR,Chidambaram,28 April 2013
854,Praveen Kumar,24,15,160.0,1,2,MI,Wankhede Stadium,29 April 2013
855,Michael Hussey,86,54,159.25,11,2,PBKS,IS Bindra Stadium,10 April 2013
856,Sanju Samson,63,41,153.65,7,2,RCB,Sawai Mansingh Stadium,29 April 2013
857,Piyush Chawla,23,15,153.33,1,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,19 April 2013
858,Aaron Finch,64,42,152.38,8,2,PBKS,IS Bindra Stadium,21 April 2013
859,Manvinder Bisla,92,61,150.81,14,2,CSK,Chidambaram,28 April 2013
860,Kieron Pollard,24,16,150.0,1,2,CSK,Arun Jaitley Stadium,21 May 2013
861,Yuvraj Singh,24,16,150.0,1,2,MI,Wankhede Stadium,13 April 2013
862,Kedar Jadhav,30,20,150.0,1,2,SRH,Arun Jaitley Stadium,12 April 2013
863,Aaron Finch,67,45,148.88,10,2,CSK,Chidambaram,15 April 2013
864,Michael Hussey,86,58,148.27,10,2,MI,Arun Jaitley Stadium,21 May 2013
865,Mitchell Marsh,38,26,146.15,2,2,MI,Wankhede Stadium,13 April 2013
866,Suresh Raina,51,35,145.71,4,2,RR,Chidambaram,22 April 2013
867,Eoin Morgan,32,22,145.45,2,2,CSK,Chidambaram,28 April 2013
868,Yuvraj Singh,16,11,145.45,0,2,RCB,Maharashtra Cricket Association's International Stadium,02 May 2013
869,Mayank Agarwal,29,20,145.0,3,2,SRH,M. Chinnaswamy Stadium,09 April 2013
870,Chris Gayle,13,9,144.44,0,2,DC,M. Chinnaswamy Stadium,16 April 2013
871,Shikhar Dhawan,59,41,143.9,6,2,MI,Wankhede Stadium,13 May 2013
872,MS Dhoni,33,23,143.47,1,2,RCB,Chidambaram,13 April 2013
873,Shaun Marsh,73,51,143.13,8,2,CSK,Chidambaram,02 May 2013
874,Darren Sammy,17,12,141.66,0,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,19 May 2013
875,Dwayne Smith,62,44,140.9,6,2,RR,Eden Gardens,24 May 2013
876,Ajinkya Rahane,67,48,139.58,6,2,PWI,Sawai Mansingh Stadium,05 May 2013
877,Rajagopal Sathish,25,18,138.88,1,2,SRH,IS Bindra Stadium,11 May 2013
878,Angelo Mathews,30,22,136.36,0,2,DC,Maharashtra Cricket Association's International Stadium,19 May 2013
879,Debabrata Das,23,17,135.29,2,2,MI,Wankhede Stadium,07 May 2013
880,Rohit Sharma,20,15,133.33,0,2,SRH,Wankhede Stadium,13 May 2013
881,Virat Kohli,57,43,132.55,6,2,PBKS,M. Chinnaswamy Stadium,14 May 2013
882,Kedar Jadhav,25,19,131.57,0,2,PWI,Shaheed Veer Narayan Singh International Cricket Stadium,28 April 2013
883,Michael Hussey,65,50,130.0,6,2,DC,Arun Jaitley Stadium,18 April 2013
884,Parthiv Patel,61,47,129.78,5,2,PBKS,IS Bindra Stadium,11 May 2013
885,Virat Kohli,35,27,129.62,4,2,KKR,M. Chinnaswamy Stadium,11 April 2013
886,Aditya Tare,35,27,129.62,3,2,RR,Eden Gardens,24 May 2013
887,Rahul Dravid,65,51,127.45,6,2,DC,Arun Jaitley Stadium,06 April 2013
888,Debabrata Das,19,15,126.66,0,2,CSK,Eden Gardens,20 April 2013
889,Virat Kohli,58,47,123.4,2,2,CSK,Chidambaram,13 April 2013
890,Yuvraj Singh,28,23,121.73,2,2,RR,Maharashtra Cricket Association's International Stadium,11 April 2013
891,Rohit Sharma,34,28,121.42,1,2,KKR,Eden Gardens,24 April 2013
892,Shaun Marsh,77,64,120.31,6,2,RR,IS Bindra Stadium,09 May 2013
893,Shikhar Dhawan,42,35,120.0,3,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,19 May 2013
894,Robin Uthappa,25,21,119.04,1,2,KKR,JSCA Stadium,15 May 2013
895,Shane Watson,19,16,118.75,0,2,MI,Wankhede Stadium,15 May 2013
896,Saurabh Tiwary,52,45,115.55,2,2,PWI,Maharashtra Cricket Association's International Stadium,02 May 2013
897,Sachin Tendulkar,54,47,114.89,3,2,DC,Arun Jaitley Stadium,21 April 2013
898,Yuvraj Singh,33,29,113.79,1,2,MI,Maharashtra Cricket Association's International Stadium,11 May 2013
899,Sanju Samson,40,36,111.11,1,2,KKR,Eden Gardens,03 May 2013
900,Yuvraj Singh,68,29,234.48,1,9,DC,M. Chinnaswamy Stadium,13 May 2014
901,Glenn Maxwell,95,43,220.93,5,9,SRH,Sharjah Cricket Stadium,22 April 2014
902,Glenn Maxwell,90,38,236.84,6,8,CSK,Barabati Stadium,07 May 2014
903,AB de Villiers,89,41,217.07,6,8,SRH,M. Chinnaswamy Stadium,04 May 2014
904,Virender Sehwag,122,58,210.34,12,8,CSK,Wankhede Stadium,30 May 2014
905,Wriddhiman Saha,115,55,209.09,10,8,KKR,M. Chinnaswamy Stadium,01 June 2014
906,Dwayne Smith,79,51,154.9,4,8,DC,Arun Jaitley Stadium,05 May 2014
907,Yusuf Pathan,72,22,327.27,5,7,SRH,Eden Gardens,24 May 2014
908,Naman Ojha,79,36,219.44,4,7,PBKS,Rajiv Gandhi Intl. Cricket Stadium,14 May 2014
909,Yuvraj Singh,83,38,218.42,7,7,RR,M. Chinnaswamy Stadium,11 May 2014
910,Suresh Raina,87,25,348.0,12,6,PBKS,Wankhede Stadium,30 May 2014
911,David Miller,51,19,268.42,0,6,RR,Sharjah Cricket Stadium,20 April 2014
912,Corey Anderson,95,44,215.9,9,6,RR,Wankhede Stadium,25 May 2014
913,Glenn Maxwell,89,45,197.77,8,6,RR,Sharjah Cricket Stadium,20 April 2014
914,Manish Pandey,94,50,188.0,7,6,PBKS,M. Chinnaswamy Stadium,01 June 2014
915,Kieron Pollard,78,48,162.5,3,6,SRH,Dubai International Stadium,30 April 2014
916,AB de Villiers,53,26,203.84,1,5,PBKS,M. Chinnaswamy Stadium,09 May 2014
917,Glenn Maxwell,43,22,195.45,2,5,SRH,Rajiv Gandhi Intl. Cricket Stadium,14 May 2014
918,AB de Villiers,58,32,181.25,1,5,RR,M. Chinnaswamy Stadium,11 May 2014
919,Yuvraj Singh,52,29,179.31,3,5,DC,Sharjah Cricket Stadium,17 April 2014
920,Virat Kohli,73,49,148.97,2,5,CSK,M. Chinnaswamy Stadium,24 May 2014
921,Brendon McCullum,67,45,148.88,4,5,PBKS,Zayed Cricket Stadium,18 April 2014
922,Dwayne Smith,66,46,143.47,4,5,SRH,Sharjah Cricket Stadium,27 April 2014
