,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
666,Yogesh Nagar,16,5,320.0,1,2,RR,Arun Jaitley Stadium,29 April 2012
667,Suresh Raina,16,5,320.0,2,1,KKR,Chidambaram,27 May 2012
668,Shane Watson,16,6,266.66,1,2,PWI,Maharashtra Cricket Association's International Stadium,08 May 2012
669,Irfan Pathan,16,5,320.0,0,2,KKR,Eden Gardens,05 April 2012
670,Brad Hodge,16,4,400.0,4,0,DEC,Sawai Mansingh Stadium,17 April 2012
671,David Hussey,16,5,320.0,1,2,RCB,M. Chinnaswamy Stadium,02 May 2012
672,Daniel Harris,16,5,320.0,1,2,RCB,M. Chinnaswamy Stadium,06 May 2012
673,Mayank Agarwal,16,5,320.0,1,2,RR,M. Chinnaswamy Stadium,15 April 2012
674,Ross Taylor,15,5,300.0,0,2,CSK,Chidambaram,25 May 2012
675,Gautam Gambhir,15,5,300.0,2,1,RCB,M. Chinnaswamy Stadium,10 April 2012
676,Shane Watson,15,4,375.0,2,1,PBKS,IS Bindra Stadium,05 May 2012
677,Shikhar Dhawan,15,5,300.0,2,1,DC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2012
678,Mahela Jayawardena,15,6,250.0,3,0,MI,Arun Jaitley Stadium,27 April 2012
679,Kieron Pollard,15,5,300.0,2,1,RR,Wankhede Stadium,11 April 2012
680,MS Dhoni,15,6,250.0,1,1,MI,Wankhede Stadium,06 May 2012
681,Harbhajan Singh,15,4,375.0,2,1,DC,Wankhede Stadium,16 April 2012
682,Robin Peterson,15,4,375.0,2,1,PBKS,IS Bindra Stadium,25 April 2012
683,Jesse Ryder,15,6,250.0,3,0,CSK,Maharashtra Cricket Association's International Stadium,14 April 2012
684,Kieron Pollard,15,4,375.0,0,2,RCB,Wankhede Stadium,09 May 2012
685,Shakib Al Hasan,15,5,300.0,0,2,PWI,Maharashtra Cricket Association's International Stadium,19 May 2012
686,Piyush Chawla,15,6,250.0,2,1,PWI,Maharashtra Cricket Association's International Stadium,08 April 2012
687,Subramaniam Badrinath,15,6,250.0,3,0,PWI,Chidambaram,19 April 2012
688,Shaun Marsh,15,5,300.0,1,1,MI,Wankhede Stadium,22 April 2012
689,David Warner,15,5,300.0,0,2,DEC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2012
690,Richard Levi,15,5,300.0,2,1,CSK,Chidambaram,04 April 2012
691,Shikhar Dhawan,15,4,375.0,2,1,DC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2012
692,Virat Kohli,15,4,375.0,0,2,CSK,Chidambaram,12 April 2012
693,Cameron White,15,5,300.0,2,1,RCB,M. Chinnaswamy Stadium,06 May 2012
694,Naman Ojha,15,5,300.0,0,2,DEC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2012
695,Shane Watson,15,5,300.0,2,1,PWI,Maharashtra Cricket Association's International Stadium,08 May 2012
696,AB de Villiers,15,4,375.0,2,1,DC,M. Chinnaswamy Stadium,07 April 2012
697,Dwayne Smith,15,4,375.0,2,1,CSK,Wankhede Stadium,06 May 2012
698,AB de Villiers,15,4,375.0,2,1,DEC,M. Chinnaswamy Stadium,06 May 2012
699,Gautam Gambhir,15,5,300.0,2,1,DC,Arun Jaitley Stadium,07 May 2012
700,Kevin Pietersen,15,5,300.0,2,1,MI,Arun Jaitley Stadium,27 April 2012
701,Rohit Sharma,15,5,300.0,2,1,KKR,Eden Gardens,12 May 2012
702,Shaun Marsh,15,4,375.0,2,1,CSK,Chidambaram,28 April 2012
703,Bharat Chipli,14,5,280.0,2,1,DC,Arun Jaitley Stadium,19 April 2012
704,James Franklin,14,4,350.0,0,2,PBKS,Wankhede Stadium,22 April 2012
705,Rohit Sharma,14,6,233.33,2,1,KKR,Eden Gardens,12 May 2012
706,Dwayne Bravo,14,4,350.0,0,2,DEC,ACA-VDCA Stadium,07 April 2012
707,Shane Watson,14,5,280.0,2,1,PWI,Sawai Mansingh Stadium,13 May 2012
708,Chris Gayle,14,4,350.0,0,2,DC,Arun Jaitley Stadium,17 May 2012
709,Rahul Dravid,14,5,280.0,3,0,PBKS,IS Bindra Stadium,05 May 2012
710,Irfan Pathan,14,5,280.0,3,0,PBKS,Arun Jaitley Stadium,15 May 2012
711,David Warner,14,5,280.0,1,1,KKR,Arun Jaitley Stadium,07 May 2012
712,Kieron Pollard,14,3,466.66,2,1,RCB,M. Chinnaswamy Stadium,14 May 2012
713,Chris Gayle,14,5,280.0,2,1,PBKS,IS Bindra Stadium,20 April 2012
714,Dwayne Smith,14,4,350.0,0,2,RR,Sawai Mansingh Stadium,20 May 2012
715,Ankit Sharma,14,4,350.0,0,2,CSK,ACA-VDCA Stadium,07 April 2012
716,Dwayne Smith,14,6,233.33,2,1,CSK,M. Chinnaswamy Stadium,23 May 2012
717,James Franklin,14,6,233.33,2,1,PWI,Maharashtra Cricket Association's International Stadium,03 May 2012
718,Gautam Gambhir,14,5,280.0,2,0,PBKS,IS Bindra Stadium,18 April 2012
719,MS Dhoni,14,4,350.0,0,2,DC,Chidambaram,25 May 2012
720,Rohit Sharma,14,3,466.66,0,2,DEC,ACA-VDCA Stadium,09 April 2012
721,Bipul Sharma,14,6,233.33,1,1,PWI,Maharashtra Cricket Association's International Stadium,08 April 2012
722,Mandeep Singh,14,6,233.33,3,0,MI,IS Bindra Stadium,25 April 2012
723,Yusuf Pathan,14,3,466.66,2,1,DC,Maharashtra Cricket Association's International Stadium,22 May 2012
724,Sachin Tendulkar,14,6,233.33,2,1,CSK,Wankhede Stadium,06 May 2012
725,JP Duminy,14,5,280.0,1,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,20 May 2012
726,MS Dhoni,14,5,280.0,1,1,RCB,Chidambaram,12 April 2012
727,Ambati Rayudu,14,4,350.0,0,2,DC,Arun Jaitley Stadium,27 April 2012
728,Murali Vijay,14,6,233.33,2,1,KKR,Eden Gardens,14 May 2012
729,Shikhar Dhawan,14,4,350.0,0,2,DC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2012
730,Suresh Raina,14,4,350.0,0,2,PBKS,HPCA Stadium,17 May 2012
731,Richard Levi,14,4,350.0,2,1,RR,Wankhede Stadium,11 April 2012
732,Manvinder Bisla,14,5,280.0,0,2,CSK,Chidambaram,27 May 2012
733,Ajinkya Rahane,13,4,325.0,3,0,DC,Sawai Mansingh Stadium,01 May 2012
734,Suresh Raina,13,5,260.0,0,1,KKR,Chidambaram,27 May 2012
735,Sourav Ganguly,13,5,260.0,3,0,CSK,Chidambaram,19 April 2012
736,Akshath Reddy,13,6,216.66,1,1,RR,Rajiv Gandhi Intl. Cricket Stadium,18 May 2012
737,Owais Shah,13,4,325.0,1,1,KKR,Sawai Mansingh Stadium,08 April 2012
738,Siddharth Chitnis,13,4,325.0,3,0,DC,HPCA Stadium,19 May 2012
739,David Hussey,13,4,325.0,1,1,MI,IS Bindra Stadium,25 April 2012
740,Michael Hussey,13,5,260.0,1,1,KKR,Chidambaram,27 May 2012
741,Ashok Menaria,13,3,433.33,0,2,PBKS,IS Bindra Stadium,05 May 2012
742,AB de Villiers,13,5,260.0,0,2,RR,Sawai Mansingh Stadium,23 April 2012
743,Laxmi Ratan Shukla,13,6,216.66,1,1,DC,Eden Gardens,05 April 2012
744,Steve Smith,13,4,325.0,0,2,PBKS,Maharashtra Cricket Association's International Stadium,08 April 2012
745,Mayank Agarwal,13,5,260.0,0,2,CSK,Chidambaram,12 April 2012
746,Gautam Gambhir,13,5,260.0,1,1,PBKS,IS Bindra Stadium,18 April 2012
747,Chris Gayle,13,6,216.66,3,0,KKR,Eden Gardens,28 April 2012
748,Tillakaratne Dilshan,13,4,325.0,3,0,PWI,Maharashtra Cricket Association's International Stadium,11 May 2012
749,Naman Ojha,13,3,433.33,0,2,PBKS,Arun Jaitley Stadium,15 May 2012
750,Chris Gayle,28,6,466.66,1,4,PWI,M. Chinnaswamy Stadium,23 April 2013
751,Chris Gayle,28,5,560.0,1,4,PWI,M. Chinnaswamy Stadium,23 April 2013
752,Chris Gayle,26,5,520.0,2,3,PWI,M. Chinnaswamy Stadium,23 April 2013
753,AB de Villiers,26,6,433.33,3,2,PWI,Maharashtra Cricket Association's International Stadium,02 May 2013
754,Rohit Sharma,26,6,433.33,2,3,PBKS,Wankhede Stadium,29 April 2013
755,David Miller,25,6,416.66,3,2,RCB,IS Bindra Stadium,06 May 2013
756,Virat Kohli,23,6,383.33,2,2,DC,Arun Jaitley Stadium,10 May 2013
757,Suresh Raina,23,6,383.33,4,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,08 May 2013
758,Dinesh Karthik,23,7,328.57,1,3,RCB,M. Chinnaswamy Stadium,04 April 2013
759,Vinay Kumar,22,6,366.66,0,3,RR,Sawai Mansingh Stadium,29 April 2013
760,Kieron Pollard,22,4,550.0,1,3,SRH,Wankhede Stadium,13 May 2013
761,Chris Gayle,21,5,420.0,0,3,PBKS,M. Chinnaswamy Stadium,14 May 2013
762,Ambati Rayudu,21,5,420.0,2,2,DC,Wankhede Stadium,09 April 2013
763,Chris Gayle,20,7,285.71,5,0,PWI,M. Chinnaswamy Stadium,23 April 2013
764,Sachin Tendulkar,20,6,333.33,5,0,KKR,Wankhede Stadium,07 May 2013
765,AB de Villiers,20,6,333.33,2,1,CSK,Chidambaram,13 April 2013
766,Eoin Morgan,20,6,333.33,3,1,SRH,Eden Gardens,14 April 2013
767,Yusuf Pathan,19,5,380.0,3,1,MI,Eden Gardens,24 April 2013
